"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"N_MN008","1303","201901270400","7","0","3"
"N_MN008","1303","201901270500","8","0","3"
"N_MN008","1303","201901270600","8","0","3"
"N_MN008","1303","201901270700","8","0","3"
"N_MN008","1303","201901270800","8","0","3"
"N_MN008","1303","201901270900","8","0","3"
"N_MN008","1303","201901271000","8","0","3"
"N_MN008","1303","201901271100","7","0","3"
"N_MN008","1303","201901271200","8","0","3"
"N_MN008","1303","201901271300","8","0","3"
"N_MN008","1303","201901271400","7","0","3"
"N_MN008","1303","201901271500","8","0","3"
"N_MN008","1303","201901271600","7","0","3"
"N_MN008","1303","201901271700","8","0","3"
"N_MN008","1303","201901271800","8","0","3"
"N_MN008","1303","201901271900","8","0","3"
"N_MN008","1303","201901272000","8","0","3"
"N_MN008","1303","201901272100","7","0","3"
"N_MN008","1303","201901272200","8","0","3"
"N_MN008","1303","201901272300","7","0","3"
"N_MN008","1303","201901280000","7","0","3"
"N_MN008","1303","201901280100","7","0","3"
"N_MN008","1303","201901280200","7","0","3"
"N_MN008","1303","201901280300","8","0","3"
"N_MN008","1303","201901280400","8","0","3"
"N_MN008","1303","201901280500","8","0","3"
"N_MN008","1303","201901280600","8","0","3"
"N_MN008","1303","201901280700","8","0","3"
"N_MN008","1303","201901280800","7","0","3"
"N_MN008","1303","201901280900","8","0","3"
"N_MN008","1303","201901281000","8","0","3"
"N_MN008","1303","201901281100","7","0","3"
"N_MN008","1303","201901281200","7","0","3"
"N_MN008","1303","201901281300","7","0","3"
"N_MN008","1303","201901281400","7","0","3"
"N_MN008","1303","201901281500","7","0","3"
"N_MN008","1303","201901281600","8","0","3"
"N_MN008","1303","201901281700","8","0","3"
"N_MN008","1303","201901281800","8","0","3"
"N_MN008","1303","201901281900","8","0","3"
"N_MN008","1303","201901282000","7","0","3"
"N_MN008","1303","201901282100","7","0","3"
"N_MN008","1303","201901282200","7","0","3"
"N_MN008","1303","201901282300","7","0","3"
"N_MN008","1303","201901290000","6","0","3"
"N_MN008","1303","201901290100","7","0","3"
"N_MN008","1303","201901290200","7","0","3"
"N_MN008","1303","201901290300","8","0","3"
"N_MN008","1303","201901290400","8","0","3"
"N_MN008","1303","201901290500","7","0","3"
"N_MN008","1303","201901290600","8","0","3"
"N_MN008","1303","201901290700","8","0","3"
"N_MN008","1303","201901290800","8","0","3"
"N_MN008","1303","201901290900","8","0","3"
"N_MN008","1303","201901291000","8","0","3"
"N_MN008","1303","201901291100","8","0","3"
"N_MN008","1303","201901291200","7","0","3"
"N_MN008","1303","201901291300","5","0","3"
"N_MN008","1303","201901291400","7","0","3"
"N_MN008","1303","201901291500","8","0","3"
"N_MN008","1303","201901291600","7","0","3"
"N_MN008","1303","201901291700","8","0","3"
"N_MN008","1303","201901291800","8","0","3"
"N_MN008","1303","201901291900","8","0","3"
"N_MN008","1303","201901292000","8","0","3"
"N_MN008","1303","201901292100","8","0","3"
"N_MN008","1303","201901292200","8","0","3"
"N_MN008","1303","201901292300","8","0","3"
"N_MN008","1303","201901300000","8","0","3"
"N_MN008","1303","201901300100","8","0","3"
"N_MN008","1303","201901300200","8","0","3"
"N_MN008","1303","201901300300","8","0","3"
"N_MN008","1303","201901300400","8","0","3"
"N_MN008","1303","201901300500","8","0","3"
"N_MN008","1303","201901300600","8","0","3"
"N_MN008","1303","201901300700","8","0","3"
"N_MN008","1303","201901300800","8","0","3"
"N_MN008","1303","201901300900","8","0","3"
"N_MN008","1303","201901301000","8","0","3"
"N_MN008","1303","201901301100","7","0","3"
"N_MN008","1303","201901301200","7","0","3"
"N_MN008","1303","201901301300","7","0","3"
"N_MN008","1303","201901301400","8","0","3"
"N_MN008","1303","201901301500","8","0","3"
"N_MN008","1303","201901301600","8","0","3"
"N_MN008","1303","201901301700","7","0","3"
"N_MN008","1303","201901301800","7","0","3"
"N_MN008","1303","201901301900","7","0","3"
"N_MN008","1303","201901302000","7","0","3"
"N_MN008","1303","201901302100","8","0","3"
"N_MN008","1303","201901302200","8","0","3"
"N_MN008","1303","201901302300","8","0","3"
"N_MN008","1303","201901310000","8","0","3"
"N_MN008","1303","201901310100","6","0","3"
"N_MN008","1303","201901310200","7","0","3"
"N_MN008","1303","201901310300","5","0","3"
"N_MN008","1303","201901310400","7","0","3"
"N_MN008","1303","201901310500","7","0","3"
"N_MN008","1303","201901310600","8","0","3"
"N_MN008","1303","201901310700","8","0","3"
"N_MN008","1303","201901310800","8","0","3"
