"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"TT_TU_MN009","3164","201901301300","0.4","1","7"
"TT_TU_MN009","3164","201901301400","0.6","1","7"
"TT_TU_MN009","3164","201901301500","0.5","1","7"
"TT_TU_MN009","3164","201901301600","0.7","1","7"
"TT_TU_MN009","3164","201901301700","0.8","1","7"
"TT_TU_MN009","3164","201901301800","0.8","1","7"
"TT_TU_MN009","3164","201901301900","0.2","1","7"
"TT_TU_MN009","3164","201901302000","0","1","7"
"TT_TU_MN009","3164","201901302100","-0.4","1","7"
"TT_TU_MN009","3164","201901302200","0","1","7"
"TT_TU_MN009","3164","201901302300","0.4","1","7"
"TT_TU_MN009","3164","201901310000","0.1","1","7"
"TT_TU_MN009","3164","201901310100","0.1","1","7"
"TT_TU_MN009","3164","201901310200","-0.4","1","7"
"TT_TU_MN009","3164","201901310300","-3.8","1","7"
"TT_TU_MN009","3164","201901310400","-5.4","1","7"
"TT_TU_MN009","3164","201901310500","-4.9","1","7"
"TT_TU_MN009","3164","201901310600","-4.4","1","7"
"TT_TU_MN009","3164","201901310700","-3.4","1","7"
"TT_TU_MN009","3164","201901310800","-2.4","1","7"
"TT_TU_MN009","3164","201901310900","-1.3","1","7"
"TT_TU_MN009","3164","201901311000","-0.3","1","7"
"TT_TU_MN009","3164","201901311100","1.2","1","7"
"TT_TU_MN009","3164","201901311200","0.9","1","7"
"TT_TU_MN009","3164","201901311300","1.1","1","7"
"TT_TU_MN009","3164","201901311400","0.8","1","7"
"TT_TU_MN009","3164","201901311500","0.7","1","7"
"TT_TU_MN009","3164","201901311600","0.5","1","7"
"TT_TU_MN009","3164","201901311700","0.3","1","7"
"TT_TU_MN009","3164","201901311800","0.2","1","7"
"TT_TU_MN009","3164","201901311900","0.4","1","7"
"TT_TU_MN009","3164","201901312000","-0.4","1","7"
"TT_TU_MN009","3164","201901312100","-2.8","1","7"
"TT_TU_MN009","3164","201901312200","-1.2","1","7"
"TT_TU_MN009","3164","201901312300","-1.2","1","7"
"TT_TU_MN009","3164","201902010000","-1.1","6","7"
"TT_TU_MN009","3164","201902010100","-0.7","6","7"
"TT_TU_MN009","3164","201902010200","-0.3","1","7"
"TT_TU_MN009","3164","201902010300","-0.4","1","7"
"TT_TU_MN009","3164","201902010400","-1","1","7"
"TT_TU_MN009","3164","201902010500","-0.7","1","7"
"TT_TU_MN009","3164","201902010600","-0.7","1","7"
"TT_TU_MN009","3164","201902010700","-0.6","1","7"
"TT_TU_MN009","3164","201902010800","0.1","1","7"
"TT_TU_MN009","3164","201902010900","0.7","1","7"
"TT_TU_MN009","3164","201902011000","1.7","1","7"
"TT_TU_MN009","3164","201902011100","3","1","7"
"TT_TU_MN009","3164","201902011200","3.6","1","7"
"TT_TU_MN009","3164","201902011300","4.8","1","7"
"TT_TU_MN009","3164","201902011400","4.3","1","7"
"TT_TU_MN009","3164","201902011500","3.9","1","7"
"TT_TU_MN009","3164","201902011600","2.2","1","7"
"TT_TU_MN009","3164","201902011700","1.4","1","7"
"TT_TU_MN009","3164","201902011800","0","1","7"
"TT_TU_MN009","3164","201902011900","0.2","1","7"
"TT_TU_MN009","3164","201902012000","0.7","1","7"
"TT_TU_MN009","3164","201902012100","0.2","1","7"
"TT_TU_MN009","3164","201902012200","0.1","1","7"
"TT_TU_MN009","3164","201902012300","0.6","1","7"
"TT_TU_MN009","3164","201902020000","1.6","1","7"
"TT_TU_MN009","3164","201902020100","1.3","1","7"
"TT_TU_MN009","3164","201902020200","0.9","1","7"
"TT_TU_MN009","3164","201902020300","0.9","1","7"
"TT_TU_MN009","3164","201902020400","1","1","7"
"TT_TU_MN009","3164","201902020500","1.3","1","7"
"TT_TU_MN009","3164","201902020600","1.1","1","7"
"TT_TU_MN009","3164","201902020700","1.1","1","7"
"TT_TU_MN009","3164","201902020800","1","1","7"
"TT_TU_MN009","3164","201902020900","1.5","1","7"
"TT_TU_MN009","3164","201902021000","1.8","1","7"
"TT_TU_MN009","3164","201902021100","2.3","1","7"
"TT_TU_MN009","3164","201902021200","2.5","1","7"
"TT_TU_MN009","3164","201902021300","2.7","1","7"
"TT_TU_MN009","3164","201902021400","2.6","1","7"
"TT_TU_MN009","3164","201902021500","2.7","1","7"
"TT_TU_MN009","3164","201902021600","2.6","1","7"
"TT_TU_MN009","3164","201902021700","2.5","1","7"
"TT_TU_MN009","3164","201902021800","2.2","1","7"
"TT_TU_MN009","3164","201902021900","2.1","1","7"
"TT_TU_MN009","3164","201902022000","2","1","7"
"TT_TU_MN009","3164","201902022100","1.7","1","7"
"TT_TU_MN009","3164","201902022200","1.2","1","7"
"TT_TU_MN009","3164","201902022300","1.7","1","7"
"TT_TU_MN009","3164","201902030000","1.6","1","7"
"TT_TU_MN009","3164","201902030100","1.6","1","7"
"TT_TU_MN009","3164","201902030200","1.5","1","7"
"TT_TU_MN009","3164","201902030300","1.3","1","7"
"TT_TU_MN009","3164","201902030400","1.2","1","7"
"TT_TU_MN009","3164","201902030500","1","1","7"
"TT_TU_MN009","3164","201902030600","0.8","1","7"
"TT_TU_MN009","3164","201902030700","0.7","1","7"
"TT_TU_MN009","3164","201902030800","1.1","1","7"
"TT_TU_MN009","3164","201902030900","1.5","1","7"
"TT_TU_MN009","3164","201902031000","2","1","7"
"TT_TU_MN009","3164","201902031100","1.9","1","7"
"TT_TU_MN009","3164","201902031200","2.6","1","7"
"TT_TU_MN009","3164","201902031300","2.8","1","7"
"TT_TU_MN009","3164","201902031400","2.9","1","7"
"TT_TU_MN009","3164","201902031500","2.9","1","7"
"TT_TU_MN009","3164","201902031600","2.6","1","7"
"TT_TU_MN009","3164","201902031700","2.5","1","7"
"TT_TU_MN009","3164","201902031800","2.5","1","7"
"TT_TU_MN009","3164","201902031900","2.1","1","7"
"TT_TU_MN009","3164","201902032000","-0.2","1","7"
"TT_TU_MN009","3164","201902032100","-1.7","1","7"
"TT_TU_MN009","3164","201902032200","-2.6","1","7"
"TT_TU_MN009","3164","201902032300","-2.7","1","7"
"TT_TU_MN009","3164","201902040000","-3.4","1","7"
"TT_TU_MN009","3164","201902040100","-2.8","1","7"
"TT_TU_MN009","3164","201902040200","-2.1","1","7"
"TT_TU_MN009","3164","201902040300","-1.5","1","7"
"TT_TU_MN009","3164","201902040400","-1.3","1","7"
"TT_TU_MN009","3164","201902040500","-2.5","1","7"
"TT_TU_MN009","3164","201902040600","-3.2","1","7"
"TT_TU_MN009","3164","201902040700","-3.3","1","7"
"TT_TU_MN009","3164","201902040800","-2.4","1","7"
