"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"TT_TU_MN009","13670","201902062300","6.3","1","7"
"TT_TU_MN009","13670","201902070000","6.1","1","7"
"TT_TU_MN009","13670","201902070100","5.7","1","7"
"TT_TU_MN009","13670","201902070200","5.3","1","7"
"TT_TU_MN009","13670","201902070300","5","1","7"
"TT_TU_MN009","13670","201902070400","5.1","1","7"
"TT_TU_MN009","13670","201902070500","5.2","1","7"
"TT_TU_MN009","13670","201902070600","5.8","1","7"
"TT_TU_MN009","13670","201902070700","5.8","1","7"
"TT_TU_MN009","13670","201902070800","6.2","1","7"
"TT_TU_MN009","13670","201902070900","6.9","1","7"
"TT_TU_MN009","13670","201902071000","8.8","1","7"
"TT_TU_MN009","13670","201902071100","9.1","1","7"
"TT_TU_MN009","13670","201902071200","9","1","7"
"TT_TU_MN009","13670","201902071300","10.2","1","7"
"TT_TU_MN009","13670","201902071400","9.5","1","7"
"TT_TU_MN009","13670","201902071500","9.2","1","7"
"TT_TU_MN009","13670","201902071600","8.9","1","7"
"TT_TU_MN009","13670","201902071700","6.9","1","7"
"TT_TU_MN009","13670","201902071800","7.7","1","7"
"TT_TU_MN009","13670","201902071900","7.2","1","7"
"TT_TU_MN009","13670","201902072000","6.9","1","7"
"TT_TU_MN009","13670","201902072100","6.6","1","7"
"TT_TU_MN009","13670","201902072200","6.6","1","7"
"TT_TU_MN009","13670","201902072300","6.8","1","7"
"TT_TU_MN009","13670","201902080000","6.7","1","7"
"TT_TU_MN009","13670","201902080100","6.4","1","7"
"TT_TU_MN009","13670","201902080200","5.5","1","7"
"TT_TU_MN009","13670","201902080300","5.4","1","7"
"TT_TU_MN009","13670","201902080400","6","1","7"
"TT_TU_MN009","13670","201902080500","6.3","1","7"
"TT_TU_MN009","13670","201902080600","6.6","1","7"
"TT_TU_MN009","13670","201902080700","6.8","1","7"
"TT_TU_MN009","13670","201902080800","7.1","1","7"
"TT_TU_MN009","13670","201902080900","7.4","1","7"
"TT_TU_MN009","13670","201902081000","7.9","1","7"
"TT_TU_MN009","13670","201902081100","8.7","1","7"
"TT_TU_MN009","13670","201902081200","9.3","1","7"
"TT_TU_MN009","13670","201902081300","9.6","1","7"
"TT_TU_MN009","13670","201902081400","10","1","7"
"TT_TU_MN009","13670","201902081500","9.9","1","7"
"TT_TU_MN009","13670","201902081600","9.8","1","7"
"TT_TU_MN009","13670","201902081700","9.6","1","7"
"TT_TU_MN009","13670","201902081800","9.4","1","7"
"TT_TU_MN009","13670","201902081900","9.7","1","7"
"TT_TU_MN009","13670","201902082000","9.6","1","7"
"TT_TU_MN009","13670","201902082100","9.3","1","7"
"TT_TU_MN009","13670","201902082200","8.8","1","7"
"TT_TU_MN009","13670","201902082300","8","1","7"
"TT_TU_MN009","13670","201902090000","7.6","1","7"
"TT_TU_MN009","13670","201902090100","8.1","1","7"
"TT_TU_MN009","13670","201902090200","8.1","1","7"
"TT_TU_MN009","13670","201902090300","8.3","1","7"
"TT_TU_MN009","13670","201902090400","8.3","1","7"
"TT_TU_MN009","13670","201902090500","7.5","1","7"
"TT_TU_MN009","13670","201902090600","7.7","1","7"
"TT_TU_MN009","13670","201902090700","7.8","1","7"
"TT_TU_MN009","13670","201902090800","7.5","1","7"
"TT_TU_MN009","13670","201902090900","8.5","1","7"
