"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"F_MN003","1303","201902031900","0.7","4","10"
"F_MN003","1303","201902032000","1.1","4","10"
"F_MN003","1303","201902032100","1.8","4","10"
"F_MN003","1303","201902032200","1.5","4","10"
"F_MN003","1303","201902032300","2.2","4","10"
"F_MN003","1303","201902040000","2.7","4","10"
"F_MN003","1303","201902040100","2.7","4","10"
"F_MN003","1303","201902040200","3.2","4","10"
"F_MN003","1303","201902040300","2.1","4","10"
"F_MN003","1303","201902040400","2.4","4","10"
"F_MN003","1303","201902040500","2","4","10"
"F_MN003","1303","201902040600","2.6","4","10"
"F_MN003","1303","201902040700","3.1","4","10"
"F_MN003","1303","201902040800","3.7","4","10"
"F_MN003","1303","201902040900","4","4","10"
"F_MN003","1303","201902041000","4.3","4","10"
"F_MN003","1303","201902041100","4.8","4","10"
"F_MN003","1303","201902041200","4.9","4","10"
"F_MN003","1303","201902041300","4.4","4","10"
"F_MN003","1303","201902041400","4.1","4","10"
"F_MN003","1303","201902041500","4.2","4","10"
"F_MN003","1303","201902041600","4.7","4","10"
"F_MN003","1303","201902041700","4.8","4","10"
"F_MN003","1303","201902041800","5","4","10"
"F_MN003","1303","201902041900","5.2","4","10"
"F_MN003","1303","201902042000","5.7","4","10"
"F_MN003","1303","201902042100","5.4","4","10"
"F_MN003","1303","201902042200","5.3","4","10"
"F_MN003","1303","201902042300","5.8","4","10"
"F_MN003","1303","201902050000","4.6","4","10"
"F_MN003","1303","201902050100","3.4","4","10"
"F_MN003","1303","201902050200","2.9","4","10"
"F_MN003","1303","201902050300","2.6","4","10"
"F_MN003","1303","201902050400","2.3","4","10"
"F_MN003","1303","201902050500","3.3","4","10"
"F_MN003","1303","201902050600","3.6","4","10"
"F_MN003","1303","201902050700","3.4","4","10"
"F_MN003","1303","201902050800","3.3","4","10"
"F_MN003","1303","201902050900","3.1","4","10"
"F_MN003","1303","201902051000","3","4","10"
"F_MN003","1303","201902051100","2.4","4","10"
"F_MN003","1303","201902051200","2.4","4","10"
"F_MN003","1303","201902051300","2.8","4","10"
"F_MN003","1303","201902051400","2.7","4","10"
"F_MN003","1303","201902051500","2","4","10"
"F_MN003","1303","201902051600","1.7","4","10"
"F_MN003","1303","201902051700","1.9","4","10"
"F_MN003","1303","201902051800","2.1","4","10"
"F_MN003","1303","201902051900","1.9","4","10"
"F_MN003","1303","201902052000","2.6","4","10"
"F_MN003","1303","201902052100","2.4","4","10"
"F_MN003","1303","201902052200","2","4","10"
"F_MN003","1303","201902052300","2.7","4","10"
"F_MN003","1303","201902060000","2.9","4","10"
"F_MN003","1303","201902060100","3.2","4","10"
"F_MN003","1303","201902060200","3.2","4","10"
"F_MN003","1303","201902060300","3.1","4","10"
"F_MN003","1303","201902060400","3.2","4","10"
"F_MN003","1303","201902060500","3.8","4","10"
